K Value,Random State,TN,FP,FN,TP,Accuracy,Precision,Recall,F1-Score
118,58146,8153,5,2349,239,0.7809417457658664,0.7763283184155398,0.9993871046825202,0.8738478027867095
118,79327,8197,4,2307,238,0.7849432346919785,0.7803693830921554,0.9995122546030972,0.8764501470195136
118,3114652,8084,4,2410,248,0.77535827284571,0.7703449590242043,0.9995054401582592,0.8700893337638574
118,8538320,8120,2,2385,239,0.7778708356597804,0.7729652546406474,0.9997537552327013,0.8718526869597897
119,80,8143,5,2346,252,0.7812209194118742,0.7763371150729336,0.999386352479136,0.8738530879433385
119,225,8124,6,2364,252,0.7794528196538246,0.7745995423340961,0.9992619926199262,0.8727038349983887
119,2067,8195,4,2305,242,0.7851293504559836,0.7804761904761904,0.9995121356262959,0.8765174608267822
119,4133,8215,5,2282,244,0.787176623860041,0.7826045536820044,0.9993917274939172,0.877811615109259
119,6741,8151,5,2338,252,0.781965382467895,0.7770998188578511,0.9993869543894066,0.8743362831858408
119,9931,8149,1,2354,242,0.7808486878838637,0.7758735599352566,0.9998773006134969,0.8737468503725943
119,58146,8153,5,2348,240,0.7810348036478689,0.7764022474050091,0.9993871046825202,0.8738946352966396
119,79327,8197,4,2304,241,0.7852224083379862,0.78059232454052,0.9995122546030972,0.8765907389584001
119,3114652,8084,4,2409,249,0.7754513307277127,0.770418374154198,0.9995054401582592,0.8701361605941551
119,8538320,8120,2,2385,239,0.7778708356597804,0.7729652546406474,0.9997537552327013,0.8718526869597897
120,80,8143,5,2351,247,0.7807556300018612,0.7759672193634458,0.999386352479136,0.8736187104387941
120,225,8124,6,2373,243,0.7786152987158013,0.7739354101171764,0.9992619926199262,0.8722821710420359
120,2067,8195,4,2308,239,0.7848501768099758,0.7802532609730554,0.9995121356262959,0.876376858090044
120,4133,8215,5,2284,242,0.7869905080960358,0.7824554719497095,0.9993917274939172,0.8777178268069876
120,6741,8151,5,2343,247,0.781500093057882,0.7767295597484277,0.9993869543894066,0.8741018766756032
120,9931,8149,1,2360,236,0.7802903405918481,0.7754305833095442,0.9998773006134969,0.8734658877753363
120,58146,8153,5,2356,232,0.7802903405918481,0.775811209439528,0.9993871046825202,0.8735201157122194
120,79327,8198,3,2313,232,0.7844779452819653,0.7799448197126819,0.9996341909523229,0.8762291577597262
120,3114652,8084,4,2416,242,0.7747999255536944,0.7699047619047619,0.9995054401582592,0.8698084785883365
120,8538320,8120,2,2387,237,0.7776847198957751,0.7728181212524984,0.9997537552327013,0.8717590852971174
121,80,8143,5,2349,249,0.7809417457658664,0.7761151353412123,0.999386352479136,0.8737124463519313
121,225,8124,6,2370,246,0.7788944723618091,0.7741566609491137,0.9992619926199262,0.8724226804123711
121,2067,8195,4,2307,240,0.7849432346919785,0.780327556655875,0.9995121356262959,0.8764237206566494
121,4133,8215,5,2284,242,0.7869905080960358,0.7824554719497095,0.9993917274939172,0.8777178268069876
121,6741,8151,5,2341,249,0.7816862088218872,0.7768776210446054,0.9993869543894066,0.8741956241956244
121,9931,8149,1,2360,236,0.7802903405918481,0.7754305833095442,0.9998773006134969,0.8734658877753363
121,58146,8153,5,2353,235,0.7805695142378559,0.7760327431943651,0.9993871046825202,0.8736605229318475
121,79327,8198,3,2309,236,0.7848501768099758,0.780241743599505,0.9996341909523229,0.876416506307462
121,3114652,8084,4,2415,243,0.774892983435697,0.7699780931517287,0.9995054401582592,0.8698552751923386
121,8538320,8120,2,2385,239,0.7778708356597804,0.7729652546406474,0.9997537552327013,0.8718526869597897
122,80,8144,4,2352,246,0.7807556300018612,0.7759146341463414,0.9995090819833088,0.873632267753701
122,225,8124,6,2378,238,0.7781500093057881,0.7735669396305466,0.9992619926199262,0.8720480893087162
122,2067,8196,3,2312,235,0.784571003163968,0.7799771602588504,0.9996341017197219,0.8762495322606512
122,4133,8215,5,2288,238,0.7866182765680253,0.7821574788155765,0.9993917274939172,0.877530310313518
122,6741,8151,5,2348,242,0.7810348036478689,0.7763596533003143,0.9993869543894066,0.8738675958188152
122,9931,8149,1,2367,229,0.7796389354178299,0.7749144161278052,0.9998773006134969,0.8731383263687987
122,58146,8153,5,2360,228,0.7799181090638377,0.7755160277751355,0.9993871046825202,0.873332976273365
122,79327,8199,2,2318,227,0.784105713753955,0.779594941523248,0.9997561273015486,0.8760551340955229
122,3114652,8084,4,2422,236,0.7742415782616787,0.7694650675804302,0.9995054401582592,0.8695278046681726
122,8538320,8120,2,2391,233,0.7773124883677648,0.7725240224526686,0.9997537552327013,0.8715719422529921
123,80,8144,4,2351,247,0.7808486878838637,0.7759885659838018,0.9995090819833088,0.8736791288955641
123,225,8124,6,2376,240,0.7783361250697934,0.7737142857142857,0.9992619926199262,0.8721417069243157
123,2067,8196,3,2311,236,0.7846640610459706,0.7800513943085562,0.9996341017197219,0.8762963754944938
123,4133,8215,5,2288,238,0.7866182765680253,0.7821574788155765,0.9993917274939172,0.877530310313518
123,6741,8151,5,2346,244,0.7812209194118742,0.776507573592455,0.9993869543894066,0.8739612930895834
123,9931,8149,1,2365,231,0.7798250511818351,0.7750618223321286,0.9998773006134969,0.8732318902700387
123,58146,8153,5,2359,229,0.7800111669458403,0.775589802130898,0.9993871046825202,0.8733797536154259
123,79327,8198,3,2317,228,0.784105713753955,0.7796481217308606,0.9996341909523229,0.8760418892925838
123,3114652,8084,4,2420,238,0.774427694025684,0.7696115765422696,0.9995054401582592,0.8696213425129088
123,8538320,8120,2,2390,234,0.7774055462497673,0.7725975261655567,0.9997537552327013,0.8716187204808932
124,80,8144,4,2358,240,0.7801972827098456,0.7754713387926109,0.9995090819833088,0.8733512064343164
124,225,8124,6,2387,229,0.7773124883677648,0.7729045761583103,0.9992619926199262,0.8716270586341934
124,2067,8196,3,2313,234,0.7844779452819653,0.7799029403368541,0.9996341017197219,0.8762026940346376
124,4133,8215,5,2291,235,0.7863391029220175,0.7819341328764515,0.9993917274939172,0.8773897255153263
124,6741,8151,5,2354,236,0.7804764563558534,0.7759162303664922,0.9993869543894066,0.8735866245110123
124,9931,8149,1,2368,228,0.7795458775358273,0.7748407340496339,0.9998773006134969,0.8730915519365726
124,58146,8153,5,2364,224,0.7795458775358273,0.7752210706475231,0.9993871046825202,0.8731459170013386
124,79327,8199,2,2321,224,0.7838265401079472,0.7793726235741445,0.9997561273015486,0.8759147481437957
124,3114652,8084,4,2427,231,0.7737762888516657,0.7690990391018933,0.9995054401582592,0.8692940480671003
124,8538320,8120,2,2394,230,0.777033314721757,0.7723035952063915,0.9997537552327013,0.8714316376904916
125,80,8144,4,2358,240,0.7801972827098456,0.7754713387926109,0.9995090819833088,0.8733512064343164
125,225,8124,6,2383,233,0.7776847198957751,0.7731988198343961,0.9992619926199262,0.8718141331759404
125,2067,8195,4,2312,235,0.7844779452819653,0.7799562196630817,0.9995121356262959,0.8761894579279375
125,4133,8215,5,2291,235,0.7863391029220175,0.7819341328764515,0.9993917274939172,0.8773897255153263
125,6741,8151,5,2352,238,0.7806625721198586,0.7760639817195087,0.9993869543894066,0.8736802615359881
125,9931,8149,1,2366,230,0.7797319932998324,0.7749881122206372,0.9998773006134969,0.873185105813019
125,58146,8153,5,2364,224,0.7795458775358273,0.7752210706475231,0.9993871046825202,0.8731459170013386
125,79327,8199,2,2321,224,0.7838265401079472,0.7793726235741445,0.9997561273015486,0.8759147481437957
125,3114652,8084,4,2426,232,0.7738693467336684,0.7691722169362512,0.9995054401582592,0.8693407893321861
125,8538320,8120,2,2394,230,0.777033314721757,0.7723035952063915,0.9997537552327013,0.8714316376904916
126,80,8144,4,2363,235,0.7797319932998324,0.7751023127438851,0.9995090819833088,0.8731171267756633
126,225,8124,6,2387,229,0.7773124883677648,0.7729045761583103,0.9992619926199262,0.8716270586341934
126,2067,8196,3,2318,229,0.7840126558719523,0.7795320525014267,0.9996341017197219,0.875968577993908
126,4133,8217,3,2293,233,0.7863391029220175,0.7818268315889629,0.9996350364963503,0.8774159103043246
126,6741,8151,5,2356,234,0.7802903405918481,0.7757685352622061,0.9993869543894066,0.8734930075550555
126,9931,8149,1,2370,226,0.7793597617718221,0.7746934119212853,0.9998773006134969,0.8729980181048798
126,58146,8153,5,2370,218,0.7789875302438116,0.7747790554024517,0.9993871046825202,0.8728654782934532
126,79327,8199,2,2323,222,0.7836404243439419,0.7792244820376354,0.9997561273015486,0.875821182502804
126,3114652,8084,4,2428,230,0.7736832309696632,0.7690258751902588,0.9995054401582592,0.869247311827957
126,8538320,8120,2,2396,228,0.7768471989577517,0.7721567135793077,0.9997537552327013,0.8713381264084129
127,80,8144,4,2363,235,0.7797319932998324,0.7751023127438851,0.9995090819833088,0.8731171267756633
127,225,8124,6,2386,230,0.7774055462497673,0.7729781160799238,0.9992619926199262,0.8716738197424893
127,2067,8195,4,2318,229,0.7839195979899497,0.7795110815181204,0.9995121356262959,0.875908507909363
127,4133,8217,3,2293,233,0.7863391029220175,0.7818268315889629,0.9996350364963503,0.8774159103043246
127,6741,8151,5,2355,235,0.7803833984738507,0.7758423757852656,0.9993869543894066,0.8735398135248098
127,9931,8149,1,2370,226,0.7793597617718221,0.7746934119212853,0.9998773006134969,0.8729980181048798
127,58146,8153,5,2369,219,0.7790805881258143,0.7748526896027371,0.9993871046825202,0.8729122055674519
127,79327,8199,2,2323,222,0.7836404243439419,0.7792244820376354,0.9997561273015486,0.875821182502804
127,3114652,8084,4,2428,230,0.7736832309696632,0.7690258751902588,0.9995054401582592,0.869247311827957
127,8538320,8120,2,2396,228,0.7768471989577517,0.7721567135793077,0.9997537552327013,0.8713381264084129
128,80,8144,4,2369,229,0.7791736460078169,0.7746599448302102,0.9995090819833088,0.872836396763303
128,225,8124,6,2394,222,0.7766610831937465,0.7723901882487165,0.9992619926199262,0.8712998712998714
128,2067,8196,3,2323,224,0.7835473664619393,0.7791615172544919,0.9996341017197219,0.8757345870285288
128,4133,8217,3,2295,231,0.7861529871580123,0.7816780821917808,0.9996350364963503,0.8773222293401666
128,6741,8151,5,2359,231,0.7800111669458403,0.7755470980019029,0.9993869543894066,0.8733526197364191
128,9931,8149,1,2372,224,0.7791736460078169,0.7745461458036308,0.9998773006134969,0.872904504311499
128,58146,8153,5,2373,215,0.7787083565978038,0.7745582367471024,0.9993871046825202,0.8727253264825519
128,79327,8200,1,2326,219,0.7834543085799367,0.779023370701121,0.9998780636507743,0.875740908848187
128,3114652,8084,4,2433,225,0.7732179415596501,0.7686602643339355,0.9995054401582592,0.8690137059930126
128,8538320,8120,2,2399,225,0.776568025311744,0.7719364958646259,0.9997537552327013,0.8711978971085244
129,80,8144,4,2368,230,0.7792667038898194,0.7747336377473364,0.9995090819833088,0.8728831725616291
129,225,8124,6,2392,224,0.7768471989577517,0.7725370863446177,0.9992619926199262,0.8713933283277914
129,2067,8196,3,2323,224,0.7835473664619393,0.7791615172544919,0.9996341017197219,0.8757345870285288
129,4133,8217,3,2295,231,0.7861529871580123,0.7816780821917808,0.9996350364963503,0.8773222293401666
129,6741,8151,5,2358,232,0.7801042248278429,0.7756208963745361,0.9993869543894066,0.8733994106616662
129,9931,8149,1,2372,224,0.7791736460078169,0.7745461458036308,0.9998773006134969,0.872904504311499
129,58146,8153,5,2371,217,0.7788944723618091,0.7747054351957431,0.9993871046825202,0.8728187560218392
129,79327,8200,1,2326,219,0.7834543085799367,0.779023370701121,0.9998780636507743,0.875740908848187
129,3114652,8084,4,2429,229,0.7735901730876605,0.7689527251973747,0.9995054401582592,0.8692005806139453
129,8538320,8120,2,2398,226,0.7766610831937465,0.772009887811371,0.9997537552327013,0.871244635193133
130,80,8144,4,2376,222,0.7785222408337986,0.7741444866920152,0.9995090819833088,0.8725091064923934
130,225,8124,6,2399,217,0.7761957937837335,0.7720231873040008,0.9992619926199262,0.8710663164102289
130,2067,8196,3,2324,223,0.7834543085799367,0.7790874524714829,0.9996341017197219,0.875687803835675
130,4133,8217,3,2299,227,0.7857807556300018,0.7813807531380753,0.9996350364963503,0.877134927412468
130,6741,8151,5,2361,229,0.7798250511818351,0.7753995433789954,0.9993869543894066,0.873259052924791
130,9931,8149,1,2374,222,0.7789875302438116,0.7743989356647344,0.9998773006134969,0.8728110105499919
130,58146,8153,5,2375,213,0.7785222408337986,0.774411094224924,0.9993871046825202,0.8726319169431661
130,79327,8200,1,2331,214,0.7829890191699237,0.7786534991928592,0.9998780636507743,0.8755071535340594
130,3114652,8084,4,2439,219,0.7726595942676344,0.768221989926827,0.9995054401582592,0.8687335446778787
130,8538320,8120,2,2401,223,0.7763819095477387,0.7717897538256819,0.9997537552327013,0.8711044359813335
131,80,8144,4,2373,225,0.7788014144798064,0.7743653133022725,0.9995090819833088,0.872649343691401
131,225,8124,6,2398,218,0.7762888516657361,0.7720965595894317,0.9992619926199262,0.8711130173707914
131,2067,8196,3,2323,224,0.7835473664619393,0.7791615172544919,0.9996341017197219,0.8757345870285288
131,4133,8217,3,2299,227,0.7857807556300018,0.7813807531380753,0.9996350364963503,0.877134927412468
131,6741,8151,5,2360,230,0.7799181090638377,0.7754733136713918,0.9993869543894066,0.873305833824396
131,9931,8149,1,2373,223,0.7790805881258143,0.774472533738833,0.9998773006134969,0.8728577549271638
131,58146,8153,5,2375,213,0.7785222408337986,0.774411094224924,0.9993871046825202,0.8726319169431661
131,79327,8199,2,2329,216,0.7830820770519263,0.7787803951367781,0.9997561273015486,0.8755406054781356
131,3114652,8084,4,2438,220,0.7727526521496371,0.7682950009503896,0.9995054401582592,0.8687802256851155
131,8538320,8120,2,2401,223,0.7763819095477387,0.7717897538256819,0.9997537552327013,0.8711044359813335
132,80,8144,4,2378,220,0.7783361250697934,0.7739973389089527,0.9995090819833088,0.8724156400642744
132,225,8124,6,2401,215,0.7760096780197283,0.7718764845605701,0.9992619926199262,0.8709729295095151
132,2067,8196,3,2328,219,0.7830820770519263,0.7787913340935005,0.9996341017197219,0.8755007210382952
132,4133,8217,3,2306,220,0.7851293504559836,0.7808609712059299,0.9996350364963503,0.8768073414074588
132,6741,8152,4,2366,224,0.7794528196538246,0.775052291310135,0.9995095635115253,0.8730855735246866
132,9931,8149,1,2380,216,0.778429182951796,0.7739576408015956,0.9998773006134969,0.8725306493923657
132,58146,8153,5,2378,210,0.7782430671877908,0.7741904852340709,0.9993871046825202,0.8724918401198567
132,79327,8200,1,2334,211,0.7827098455239159,0.7784317448262769,0.9998780636507743,0.8753669602348544
132,3114652,8084,4,2447,211,0.7719151312116136,0.7676384009115943,0.9995054401582592,0.8683602771362586
132,8538320,8120,2,2403,221,0.7761957937837335,0.7716430675662834,0.9997537552327013,0.8710109949048002
133,80,8144,4,2376,222,0.7785222408337986,0.7741444866920152,0.9995090819833088,0.8725091064923934
133,225,8124,6,2399,217,0.7761957937837335,0.7720231873040008,0.9992619926199262,0.8710663164102289
133,2067,8196,3,2327,220,0.7831751349339289,0.7788653425829136,0.9996341017197219,0.8755474842431364
133,4133,8217,3,2306,220,0.7851293504559836,0.7808609712059299,0.9996350364963503,0.8768073414074588
133,6741,8152,4,2363,227,0.7797319932998324,0.7752734189253447,0.9995095635115253,0.8732258582828987
133,9931,8149,1,2379,217,0.7785222408337986,0.7740311550151976,0.9998773006134969,0.8725773637434415
133,58146,8153,5,2377,211,0.7783361250697934,0.7742640075973409,0.9993871046825202,0.8725385273972601
133,79327,8200,1,2333,212,0.7828029034059185,0.7785056489129403,0.9998780636507743,0.8754136863456816
133,3114652,8084,4,2445,213,0.7721012469756189,0.7677842150251686,0.9995054401582592,0.8684535639469303
133,8538320,8120,2,2403,221,0.7761957937837335,0.7716430675662834,0.9997537552327013,0.8710109949048002
134,80,8144,4,2382,216,0.777963893541783,0.7737032110963329,0.9995090819833088,0.8722287672700011
134,225,8124,6,2404,212,0.7757305043737205,0.7716565349544073,0.9992619926199262,0.8708328866973953
134,2067,8196,3,2334,213,0.7825237297599107,0.7783475783475784,0.9996341017197219,0.8752202466762775
134,4133,8217,3,2309,217,0.7848501768099758,0.7806384191525746,0.9996350364963503,0.8766670222980902
134,6741,8152,4,2367,223,0.7793597617718221,0.7749786101340431,0.9995095635115253,0.8730388219544847
134,9931,8149,1,2383,213,0.7781500093057881,0.7737371819217622,0.9998773006134969,0.872390536345145
134,58146,8154,4,2382,206,0.777963893541783,0.7739179954441914,0.9995096837460162,0.8723654648550337
134,79327,8200,1,2338,207,0.7823376139959054,0.7781362687416967,0.9998780636507743,0.8751801056619885
134,3114652,8084,4,2450,208,0.7716359575656058,0.7674197835580027,0.9995054401582592,0.8682203844914617
134,8538320,8120,2,2406,218,0.7759166201377257,0.7714231426942808,0.9997537552327013,0.8708708708708709
135,80,8144,4,2380,218,0.7781500093057881,0.7738502470543519,0.9995090819833088,0.8723221936589547
135,225,8124,6,2404,212,0.7757305043737205,0.7716565349544073,0.9992619926199262,0.8708328866973953
